Job Title,Company Name,Location,Salary,Job Type,Job Description
"Frontend Engineer
- job post",Shipper,Malang,None,Full-time,"What is Shipper
Shipper is Indonesia's leading digital logistics company. Specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises, established in 2017, with the mission to democratize top-tier logistics across Indonesia. We are financially supported by eminent investors, including Naspers, Floodgate, Y-combinator, Lightspeed Ventures Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.

About The Role
Join our dynamic team as a Front-end Engineer, where you'll be the main contributor to a solid team of developers and our front-end GURU. You’ll design and build responsive and engaging web and mobile applications, reflecting the core values of our business. Your role will involve solving technical problems, mentoring junior team members, and driving continuous improvement in line with our company's vision and mission.
Key Responsibilities:
Design and build Front-end for Mobile, Desktop, and Mobile Apps.
Collaborate with cross-functional teams to define and implement new features.
Optimize applications for maximum speed and scalability.
Troubleshoot and debug issues to ensure a seamless user experience.
Mentor and advise junior team members.
Continuously improve processes and technologies in line with the company's goals.
Technical Skills:
Solid skills in JavaScript, React Web, or React Native.
Strong understanding of HTML, CSS, and responsive design.
Experience in React development.
Familiarity with CI/CD processes.
Experience with Agile Development processes.
Knowledge of unit and integration testing is a plus.
Requirements:
Passion for software engineering, especially in building rich applications.
Experience in web technologies (React, React Native & JavaScript).
Strong debugging skills.
Bachelor's degree in Computer Science or a related field.
Good understanding of algorithms.
2+ years of experience using React.

2Y1t5hYtKE"
"Frontend Engineer
- job post",Shipper,Malang,None,Full-time,"What is Shipper
Shipper is Indonesia's leading digital logistics company. Specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises, established in 2017, with the mission to democratize top-tier logistics across Indonesia. We are financially supported by eminent investors, including Naspers, Floodgate, Y-combinator, Lightspeed Ventures Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.

About The Role
Join our dynamic team as a Front-end Engineer, where you'll be the main contributor to a solid team of developers and our front-end GURU. You’ll design and build responsive and engaging web and mobile applications, reflecting the core values of our business. Your role will involve solving technical problems, mentoring junior team members, and driving continuous improvement in line with our company's vision and mission.
Key Responsibilities:
Design and build Front-end for Mobile, Desktop, and Mobile Apps.
Collaborate with cross-functional teams to define and implement new features.
Optimize applications for maximum speed and scalability.
Troubleshoot and debug issues to ensure a seamless user experience.
Mentor and advise junior team members.
Continuously improve processes and technologies in line with the company's goals.
Technical Skills:
Solid skills in JavaScript, React Web, or React Native.
Strong understanding of HTML, CSS, and responsive design.
Experience in React development.
Familiarity with CI/CD processes.
Experience with Agile Development processes.
Knowledge of unit and integration testing is a plus.
Requirements:
Passion for software engineering, especially in building rich applications.
Experience in web technologies (React, React Native & JavaScript).
Strong debugging skills.
Bachelor's degree in Computer Science or a related field.
Good understanding of algorithms.
2+ years of experience using React.

2Y1t5hYtKE"
"Frontend Engineer
- job post",Shipper,Malang,None,Full-time,"What is Shipper
Shipper is Indonesia's leading digital logistics company. Specializing in end-to-end supply chain solutions for e-commerce businesses and enterprises, established in 2017, with the mission to democratize top-tier logistics across Indonesia. We are financially supported by eminent investors, including Naspers, Floodgate, Y-combinator, Lightspeed Ventures Partners, Insignia Ventures Partners, DST Global Partners, and Sequoia Capital India.

About The Role
Join our dynamic team as a Front-end Engineer, where you'll be the main contributor to a solid team of developers and our front-end GURU. You’ll design and build responsive and engaging web and mobile applications, reflecting the core values of our business. Your role will involve solving technical problems, mentoring junior team members, and driving continuous improvement in line with our company's vision and mission.
Key Responsibilities:
Design and build Front-end for Mobile, Desktop, and Mobile Apps.
Collaborate with cross-functional teams to define and implement new features.
Optimize applications for maximum speed and scalability.
Troubleshoot and debug issues to ensure a seamless user experience.
Mentor and advise junior team members.
Continuously improve processes and technologies in line with the company's goals.
Technical Skills:
Solid skills in JavaScript, React Web, or React Native.
Strong understanding of HTML, CSS, and responsive design.
Experience in React development.
Familiarity with CI/CD processes.
Experience with Agile Development processes.
Knowledge of unit and integration testing is a plus.
Requirements:
Passion for software engineering, especially in building rich applications.
Experience in web technologies (React, React Native & JavaScript).
Strong debugging skills.
Bachelor's degree in Computer Science or a related field.
Good understanding of algorithms.
2+ years of experience using React.

2Y1t5hYtKE"
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
"Backend Multistack Developer
- job post",SoftwareSeni,Yogyakarta,None,Full-time,"SoftwareSeni is a Software Development Company based in Yogyakarta & Sydney, Australia. We have been designing and developing phone apps, websites, and mobile experiences. We love solving tough problems – from user experience to design and code.

We build enterprise web-based solutions for clients all over the world, from Australia, Indonesia, Europe, Africa, and America. Our clients from Indonesia: Astra International, Traveloka, Angkasa Pura, Peduli Anak Foundation. Our clients from Australia: Bike Exchange, Downsizing, Red Balloon, Sectara, and many more.

What will you get?
Competitive Salary. We believe that salary is one of the main factors that keep the employee in the company, therefore we can guarantee a competitive salary for our Staff.
Career Development & Training. We have a wonderful onboarding process where we help new team members get familiar with how we work.
Reasonable & Flexible Schedules. We are encouraging a culture where people can have a good work-life balance. Our schedules are pretty flexible. Need to run an errand in the middle of the day? Totally cool.
English Class. Working in SoftwareSeni means that you would get massive improvement in your English, both spoken and written guarantee!
Annual Leave entitlement. 12 working days which can be taken after 3 months of joining.
Salary Review Twice a year. We will review your salary twice annually in December and June. So, you can focus on your work and improve your performance every day.
Relocation Allowance. We provide a relocation allowance if you do not live in Yogyakarta. The allowance will cover moving costs for you and your family.
Staff Engagement Activities. We provide fun icebreaker activities in the middle of our working hours to chill and build relationships with all the staff. Sounds fun, right?
Birthday Leave. We also want to celebrate our staff's happiest day by giving them half-day leave on their birthday.

Requirements:
Has working experience as backend developer such as PHP / node Js / .Net or minimal 2 year. minimum skilled for 2 stack on backend
Demonstrates a high standard of work quality, attention to detail, & analytical skills.
Previous working experience with Laravel PHP, Node Js, .Net, SQL, and Javascript
In-depth knowledge of Object-Oriented Programming
Hands-on experience with SQL schema design
A team player with good communication skill
Responsible, able to prioritize tasks, and respect the deadline
Efficient problem solver
Working knowledge of version control systems, i.e. Git or GitHub
Good English (written and spoken)
Able to work on multi stack such as React is a plus.
Technical Savvy and love to learn new things/new stack."
