Job Title,Company Name,Location,Salary,Job Type,Job Description
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"PT. Indocyber Global Teknologi visibility public
- job post",PT. Indocyber Global Teknologi,Jakarta,None,Full-time,"PT. Indocyber Global Teknologi, an integrated information and technology system provider, dedicated to delivering highly effective solutions in the field of Information Systems. Our core business focuses on information technology services, digital marketing and IT infrastructure.

PT. Indocyber Global Teknologi started with only 10 (ten) personnel, currently, after years of experience, we are supported by more than 200 consultants and developers.
Sebelum diangkat sebagai karyawam akan ditraining terlebih dahulu dengan berbagai materi : Database SQL dan bahasa pemograman lainnya seperti : Java /Net, mobile dan teknologi lain sesuai dengan kebutuhan project terdekat

Sebagai Programmer / Developer

Menjalankan project sesuai dengan kebutuhan client
Pendidikan minimal S1 Teknik Informatika / Sistem Informasi / Sistem Komputer / Teknik Komputer / Fisika / Matematika / Teknik Elektro / Teknik Telekomunikasi.

IPK min. 3

Fresh Graduate

Usia maksimal 25 tahun

Memahami database SQL dan basic programming

Bersedia untuk melakukan training selama 4 bulan sebelum diterjunkan ke project

Bersedia ditempatkan di Jakarta Barat"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
"Java Programmer
- job post",Trengginas,Jakarta,None,None,"Job Description
Create, design and develop Java-based applications
Qualifications:
Bachelor degree in Computer Science, Electrical Engineering, Information Technology, Physics and Math Science
Have strong knowledge and skill in: Java Developer, at least two of: J2EE, J2SE, J2ME, Struts Framework, Object Oriented programming.
Experienced using JMS, EJB, JDBC or any technology provided by the market leader.
Hard worker, team player, thrive in an extremely fast paced environment
Apply Job"
