Job Title,Company Name,Location,Salary,Job Type,Job Description
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
"Senior Game Developer (APAC)
- job post",Argus Labs,Jakarta,None,Full-time,"Argus Labs is building the next generation of massively multiplayer online (MMO) games by empowering players with the extensive freedom to build, extend, and influence the game worlds they inhabit. Our approach is centered around World Engine, our state-of-the-art onchain game server framework.

World Engine leverages a novel sharded rollup blockchain architecture, which allows games to use smart contracts for user-generated content (UGC) while scaling to tens of thousands of concurrent users without compromising performance. To date, World Engine is the most performant blockchain designed from the ground up for games and has been used in production for games like Dark Frontier, processing 700K+ player transactions within a week.
Backed by the best
We raised $10 million in seed funding led by Haun Ventures ($1.5B crypto fund led by former a16z GP, Katie Haun) with participation from influential angel investors in tech and gaming such as Elad Gil and Balaji Srinivasan (ex-Coinbase CTO).
Learn about who we are and our technology
https://argus.gg
https://world.dev
https://twitter.com/ArgusLabs_
About the Role
Skills: Unity, C#
We're looking for great game developers who have in-depth experience in Game Development and are proficient in Unity, C#, and Git. In this role, you will be responsible for creating online games using Unity and our bespoke game backend infrastructure. You will be a key member of our game studio team, working closely with our infrastructure team to push the boundaries of online games.
Responsibilities
Work with a team of game developers in the development, and implementation of high-quality and engaging game projects using Unity.
Collaborate with cross-functional teams including art and design to ensure seamless integration of game assets and gameplay features.
Develop, maintain, and optimize codebase ensuring clarity and optimal performance.
Continuously research and incorporate industry best practices, staying current with the latest Unity and game development technologies.
Requirements
4+ years of professional experience in game development.
Bachelor's or Master's degree in Computer Science, Engineering, or a related field.
Strong working experience using the Unity Engine and C#.
Strong knowledge of Unity Engine specific features such as UIToolkit, Addressables or DOTS / ECS.
Knowledge of version control systems, such as Git or Perforce.
Able to work with US PST Time Zone from 9am to 12pm PST
Fluent in English.
Strong communication skills and work ethics to operate in a remote environment.
Nice to Have
Understanding of game development best practices such as coding standards and performance optimization.
Familiarity with Agile/Scrum methodologies and tools like Linear or Notion.
Passion for gaming and a keen interest in staying up-to-date with industry trends and advancements.
Strong portfolio showcasing completed game projects, both personal and professional.
Experience on Multiplayer games development.
Perks & benefits
For full-time employees
A note for the game industry veterans: no crunch :-)
Flexible PTO (2 weeks required) + holidays
100% employer-covered medical, dental, and vision insurance (US)
401k (US)
Up to $1500 desk set-up stipend
Company retreats
We’re an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status."
